index,Tweet,HS,stopwords,hastags,numerics,word_count,char_count,punctuation
254,bismillah menahan sepo  terkutuk,0,0,0,0,5,32,0
255,brahahahaaa cebong nya ahoker       xa3       xa3 cebong  cebok       x85,1,0,0,0,28,73,0
256,update status bikin tugas tugas selesai  ya  jancuk  jembut,0,0,0,0,12,59,0
257,muslim  pejabat negara   be indak  bangsa negara,0,0,0,0,11,48,0
258,12 ikan   sembuh  sakitnya    terselamatkan bagus laik jual  dipisah  diseleksi  ikan  cacat permanen  pemeliharaan    nkesehatanikan ncc,0,0,0,1,30,137,0
259,a inya  pribumi sadari lihat   kecuali    cina komunis misionaris abaikan twit  usir cina indonesia,1,0,0,0,21,99,0
260,presiden   tuduh rezim anti islam   berbuat  negeri    berbuat  umat  ,1,0,0,0,20,70,0
261,manusia bangsat,1,0,0,0,2,15,0
262,ya   cina mengenalkan wisata haram   indonesia haha,1,0,0,0,11,51,0
263,prabowo  partai keadilan sejahtera  bib  asyik  dianggap antek prabowo  antek partai keadilan sejahtera hidupmu   dramatis,1,0,0,0,22,122,0
264,persahabatan salah lovren   bukti  beda suku agama ras  halangan  membina hubungan   umat manusia perbedaan   warna tersendiri  menjalin pe emanan terima kasih lovren salah favorit best friend forever bro,0,0,0,0,38,204,0
265,lae   turun menurun  ideologi partai komunis indonesia  melekat  jiwa,0,0,0,0,14,69,0
266,kesal    merokok   motor iyakan kadang pengap  ditutup   macet,0,0,0,0,16,62,0
267,maaf kunyuk bro  enak banget rasan  sebar hoaks  maaf sebar hoaks   maaf   mesti  sapu  biar jera nih orang  ,1,0,0,0,29,109,0
268,halo warga jaka a wakil kepala dinas penanaman modal  pelayanan terpadu  pintu provinsi daerah khusus ibukota jaka a  denny wahyu haryanto mewakili wakil gubernur provinsi daerah khusus ibukota jaka a membuka acara 2018 junior chamber international jci indonesia nasional event setiamelayanijaka a,0,0,0,1,45,297,0
269,2  perkuat jaringan gubernur  menekankan  menguasai state of the a  knowledge  a bahasa  merantau   indonesia,0,0,0,1,23,109,0
270,pandangan tuan guru bajang  agama  politik,0,0,0,0,8,42,0
271,penyedia berengsek,1,0,0,0,2,18,0
272,susilo bambang yudhoyono presiden ri  6  khofifah emil    masyarakat no 1  bagus,0,0,0,2,18,80,0
273,dungu  orang   ganti presiden   tau  mikiiiir,1,0,0,0,12,45,0
274,bokep cewek bispak bandung ngentot crot            mengunduh full    ,0,0,0,0,23,69,0
275,kampret complain raga ditanggapi fuck,1,0,0,0,5,37,0
276,kayak jablay grand theft auto maunya dijemput pakai mobil,1,0,0,0,9,57,0
277,lihat memek tante,0,0,0,0,3,17,0
278,kerjanya memusuhi dakwah islam bubarkan hati rakyat  berhak lengserkan jokowi kodok tukang pencitraan,1,0,0,0,14,101,0
279,ha   melengkapi orang buktinya   goblok  sih,1,0,0,0,11,44,0
280,x9ctidak     x9d  salah  khalifah rasyidin      x9ckami  memerangi orang kafir       x9d     x9ckalau   orang orang munafik     x9d     x9ctidak   orang munafik,0,0,0,0,52,160,0
281,suka nete ujian nasional  maklumkan,0,0,0,0,6,35,0
282,nek lihat match  chelsea sih  menang mudah manchester united  iya embuh sih chelsea kacrut ki   diprediksi,1,0,0,0,21,106,0
283,ya kali  tentara nasional indonesia suruh uruskan sampah plastik,0,0,0,0,10,64,0
284,khawatirkan  manuver politik  kebijakan    rezim  semoga        negara kesatuan republik indonesia tercinta amin,0,0,0,0,25,112,0
285,permadi arya melaporkan rocky gerung  polisi serius  kitab suci  fiksi  rocky pernyataan  salah   terhina tunggu   penganut agama a menganggap kitab suci,0,0,0,0,30,153,0
286,bajingan tengik,0,0,0,0,2,15,0
287,pakai buruh cina  rakyat   pengangguran dasar rejim kodok,1,0,0,0,11,57,0
288,,1,0,0,0,1,0,0
289,rupiah haneul  cute  pacarnya perek  on retweet,0,0,0,0,10,47,0
290,bilangnya anti asing asing  taunya wkwk,0,0,0,0,7,39,0
291,suriah sekolah radikal  rakit bom pulang  indonesia    ya  amankan,0,0,0,0,15,66,0
292,kadang hidup  kayak tai  kadang  berak orang      bereskan tainya tangan  iya,0,0,0,0,20,77,0
293,ih banci selotipan,1,0,0,0,3,18,0
294,haha kalah nih iya orang jahat  kalah,1,0,0,0,8,37,0
296,cinta orde   meng idola  prabowo amp hary tanoe,1,0,0,0,11,47,0
297,menantang buka dadalah eh menyebut setanlah    habis kamus melawan kenegarawanan  joko widodo presiden ri  7   stresssssss nih hati hati kena strok  serangan jantung  rakyat indonesia kehilangan badut badut politik merdeka,1,0,0,1,39,222,0
298,belah duren ya  dungu ya  cebong                 maaf ya,1,0,0,0,26,56,0
299,2 orang orang yahudi  nasrani     al kitab taurat  injil mengenal muhammad,0,0,0,1,17,74,0
300,bubarkan hati amp front pembela islam  ,1,0,0,0,8,39,0
301,ahok  verbalnya keras pelampiasan  pelarian  kelelakiannya lunak,1,0,0,0,10,64,0
302,bagikan  teman teman kantor    pelanggan  bercadar langsung bilang awas  bom   menghela nafas       xaf,0,0,0,0,27,103,0
303,pantat  nih  menusuk  ditusuk        x89open bo wa 08157686707  gay berondong massage boy gayjaka a gay yogyakarta gay tangger,0,0,0,1,29,126,0
304,diancam  dibunuh  presiden republik indonesia mas  mesti lapor   penegak hukum   be indak   ancaman pembunuhan  kepala negaranya,0,0,0,0,26,128,0
305,kayak orang nyosor   nete,0,0,0,0,6,25,0
306,ngewe,0,0,0,0,1,5,0
307,jebur   cebur,0,0,0,0,4,13,0
308,partai keadilan sejahtera ulang   balai kota rr berbicara mencalonkan presiden  balai kota ganti  namanya  balai politik,0,0,0,0,21,120,0
309,melanjutkan rencana  menyeret  pengadilan ham pbb  ,1,0,0,0,10,51,0
310,kebijakan pengembalian barang  konsumen    barang  rusak cacat produksi  konsumen   puas  produk  terhitung  7   tanggal pembelian nhauzminiquiz hazid kunyuk ikutan,0,0,0,1,32,164,0
311,kisah hidup muhammad   lengkap  diunduh,0,0,0,0,8,39,0
312,penjajahan   bumi indonesia   hapus  penjajahan ekonomi budaya hasil bumi  cina   basmi  negara kesatuan republik indonesia usir,1,0,0,0,25,128,0
313,we  pipis onta tercecer  mari  bau pesing,0,0,0,0,10,41,0
314,kejadian       teriak  lantang pm h pro asing   pas ditawari bantuan asing bikin posko    intinya  mengompori keluarga korban  pm h bilang 15    3,0,0,0,2,39,146,0
315,mari berjuang  jokowi dilantik    2019  gentar  takut  mata benang  leher  ujung tombak  perut    surut langkah    bisu suara,0,0,0,1,33,125,0
316,kayak monyet,0,0,0,0,2,12,0
317,survei  metro televisi jokowi menang  presiden    menghitungnya  ya 45  mengalahkan 46   salah judul maksudnya jokowi  menangis sumber zie bajrie,1,0,0,2,29,145,0
318,,0,0,0,0,1,0,0
319,cuba  tegak anime nih karakai jozu no takagi san   nak feeling feeling cinta monyet zaman sekolah  throwback habis 9 10  ,0,0,0,2,26,121,0
320,serunya pesta budaya derau  kutai kakak anegara,0,0,0,0,8,47,0
321,kontaknya retweet  ya  banget kenalan tante jilboobs sange nini namanya tante dea o,0,0,0,0,15,83,0
322,debat publik  ajang pembuktian  pintar     ruang akademik  pamer   indah  orang  kekuatan  kelemahan      egosentris namanya     kekuatan menahan l,0,0,0,0,38,147,0
323,duduki istana negara  lengserkan jokowi salam,1,0,0,0,7,45,0
324,hebatnya    sibuk pencitraan baca nih,1,0,0,0,8,37,0
325,muslim   menghinakan  iblis betina   menista syariat,1,0,0,0,11,52,0
326,baby kafir buddha teroris myanmar,1,0,0,0,5,33,0
327,indonesia  merdeka indonesia  dijajah  orang cina takbir allahu akbar  ,1,0,0,0,14,71,0
328,pengamat politik hanta yudha  pasangan calon no 2     nya  jawa  jawa  gayeng 2019  jokowi,0,0,0,2,23,90,0
329,jongos penista agama ahok sok sok ngong sara majikan nya penebar sara astagfirullah tobat,1,0,0,0,14,89,0
330,follow beli   katolik   akun prof  menambah wawasan berbangsa terima kasih,0,0,0,0,15,74,0
331,sih bejat cabul  pengecut sih onta  iya,1,0,0,0,9,39,0
332,wibisono pencitraan jokowi  disebarkan up media massa pro asing  terkesan jokowi berhasil,1,0,0,0,14,89,0
333,adian gaya  kayak beruk   supir tembak metromini masuk dewan perwakilan rakyat kampungan,1,0,0,0,15,88,0
334,km  mainstream mengaa ikan pintar pintar  relatif tergantung  dibawa kemana penge iannya surat pemberitahuan tahunan  pintar meng undeeestimate  orang gue pintar komen  rejim now pintar mangkrakan janji janji doang sok making,1,0,0,0,37,225,0
335,gue dongok,0,0,0,0,2,10,0
336,ih masak  samakan  sampah       xa3       xa3       xa3,0,0,0,0,27,55,0
337,gue terpukau 2019 ganti presiden,1,0,0,1,5,32,0
338,aspirasi  lina  sumedang  calon gubernur jabar berantas perebut laki orang   meresahkan kehidupan warga desa,0,0,0,0,19,108,0
339,yaelah chat   uruskan     mesum anggota dewan perwakilan rakyat  diam  nyata selingkuh tujuh   pura pura budek cebong iq  ratus   otaknya,1,0,0,0,32,137,0
340,takut  cina   i dap   bimbang pemahaman  dibawa,0,0,0,0,13,47,0
341,cermin  pecah   berkaca,0,0,0,0,6,23,0
342,langsung tag  ainya  berani ya bera i  banci,1,0,0,0,11,44,0
343,a w comel nya asing   warna,0,0,0,0,8,27,0
344,islam menjadikan manusia  idealis   realistis  kehidupan     lupa   diajak  keras  diajak  beristirahat,0,0,0,0,24,103,0
345,kristus anjing anjing jembut keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk k,1,0,0,0,42,256,0
346,agama katolik    menyebut katolik nusantara agama kristen protestan    menyebut kristen protestan nusantara agama hindu    menyebut hindu nusantara agama buddha    menyebut buddha nusantara,0,0,0,0,34,189,0
347,3  berbasis teknologi digital presiden   sistem   jalan  langsung    ramah  pengguna ratas,0,0,0,1,21,90,0
348,ah   perasaanmu   menghibur    cebong  bahagia presiden cebong  tol cebong      germo,1,0,0,0,24,85,0
349,resah   presiden hidup  penuh drama  pencitraan main film televisi  joko judulnya  ,1,0,0,0,18,83,0
350,agama kristen golongan darah b nasal san fernando valley,0,0,0,0,9,56,0
351,buddha bunuh muslim  myanmar,1,0,0,0,5,28,0
352,yahudi bangkai   jerman   ibadah,1,0,0,0,8,32,0
353,papa  ketua fraksi rakyat  nya setya novanto   dewan perwakilan rakyat   pecat  ketua dewan perwakilan rakyat    pecat     dewan perwakilan rakyat,1,0,0,0,33,146,0
354,cina,0,0,0,0,1,4,0
355,hoaks kodok biawak meroket sekop bangsat karbitan munafik 2019 ganti presiden 2019 presiden  2019 tenggelamkan jokowi  sungai siak,1,0,0,3,20,130,0
356,ribut komunis bla bla  emoh baca  baca    niat agitasi menyerang pemerintah pakai  cari simpatisan,1,0,0,0,20,98,0
357,10 presiden jokowi berharap skema kerja        pembangunan pembangunan,0,0,0,1,15,70,0
358,pemilihan  langsung biar  memilih presiden  dewan perwakilan rakyat  calon presiden  biar  kayak kucing  karung   bikin mekanisme    oke  calon presiden ditentukan  gubernur  berprestasi    maju  calon presiden     gubernur,0,0,0,0,49,223,0
359,vital     inter   bek kanan    pembeda   ya era maicon  ambrosio     kedatangan cancelo bagusnya nhmmmm bera i kesimpulannya  geblek ausilio,1,0,0,0,35,140,0
360,namanya  agama munafik,1,0,0,0,4,22,0
361,43 contoh    tudingan dugaan korupsi  susilo bambang yudhoyono   dorong kejaksaan usut  himbau komisi pemberantasan korupsi usut dugaan korupsi jokowi,1,0,0,1,26,150,0
362,mencium bau bau pecun  ,0,0,0,0,6,23,0
363,berhenti  konsumen wisata haji rumah  menipu  produsen wisata jiarah indonesia,1,0,0,0,13,78,0
364,pemburu nazi simon wiesenthal memegang foto foto  menggambarkan mantan kepala gestapo laki laki rauf   van kamar gas bergerak    mengeksekusi orang orang yahudi,0,0,0,0,28,160,0
365,caci maki penista agama   ketahuan poligami mengumpet   dibegitukan  sih ogah,1,0,0,0,15,77,0
366,bubarkan negara kesatuan republik indonesia harga mati,1,0,0,0,7,54,0
367,sih royson jokowi kacung gue    alasan fundamentalnya  rezim   sepe i sengaja masuk   debt trap komunis cina  north sumatera offshore  wajib  2019 ganti presiden,1,0,0,1,34,161,0
368,wkwk mampus   pepet ujian ah,0,0,0,0,7,28,0
369,gubernur jaman now ya anti hoaks  menyebar isu    ganjar yasin menang ganjar yasin 1  ganjar yasin,0,0,0,1,21,98,0
370,azan  televisi memanggil manggil allah subhanahu wa taala dungu biadab  dihentikan  acara catut nama tuhan   dilanjutkan,1,0,0,0,21,120,0
371,kelakuan bani cebong,1,0,0,0,3,20,0
372,baju  yahudi bertopi  4 bas  geng  jubah putih kopiah minyak atar berjanggut dahi belekok bak ahli syurga  nih   out of place mohon   dirajam,0,0,0,1,32,141,0
373,gue ge  marah  auto daftar hitam  kehidupan gue  sampah  gunanya   didaur ulang,0,0,0,0,19,79,0
374,anjir   bekas silit,0,0,0,0,5,19,0
375,cebong  kepanasan   ngawur       x95       x95,1,0,0,0,20,46,0
376,amin semoga  be iga   menampilkan  terbaik  menyumbangan medali  sumatra selatan,0,0,0,0,16,80,0
377,,0,0,0,0,1,0,0
379,membingkai bangkai  menjadikannya pelajaran   hidup,0,0,0,0,8,51,0
380,edan    pemula menangis  lihatnya ya ampun kakak  r gue    banget,0,0,0,0,18,65,0
381,partai komunis indonesia alias  ai korupsi indonesia  diganyang,1,0,0,0,10,63,0
382,perempuan kayak  mending mati  deh jelek    sok  make up a ist,1,0,0,0,17,62,0
383,dijual  gue kayak jablay,0,0,0,0,5,24,0
384,bijak  petugas  jajaran kereta listrik doang  penumpang  pengikut doang     xb9 xef xb8 x8f menyuruh orang  menge i    menge i kebutuhan  orang  bangkai,0,0,0,0,36,152,0
385,titit nya  sambung  pakai accessoris,0,0,0,0,7,36,0
386,mata gue pas  sipit     aneh banget,0,0,0,0,11,35,0
387,banci  gigih natural killer   ,0,0,0,0,8,30,0
388,mewaspadai cina komunis    indonesia,1,0,0,0,7,36,0
389,banci kampungan heeee,1,0,0,0,3,21,0
390,gembel ganteng   dikasihani    mencintainya asyik asyik hebat,0,0,0,0,12,61,0
391,deklarasi pilihan kepala daerah 2018 aman  anti hoaks toga jemirahan jabon,0,0,0,1,12,74,0
392,setia usaha agung pas datuk takiyuddin hasan sahkan   cuba pinda perlembagaan  i  sepe i   presiden  i,0,0,0,0,23,102,0
393,memangnya  najis,0,0,0,0,3,16,0
394,sastra e karl mark pentolan komunis rusia,0,0,0,0,7,41,0
395,otak  kayaknya    bool deh mes   harinya makan silit,0,0,0,0,14,52,0
396,ganti rezim kacung  cebong,1,0,0,0,5,26,0
397,cina  hak  melarang,1,0,0,0,5,19,0
398,hebat bicara cinta  pegang alquran  pegangan hidup alquran  bicara cinta  perang bunuh penggal,1,0,0,0,17,94,0
399,jomlo  jablay,0,0,0,0,3,13,0
400,perjaka   jual sok sok an  booking tante idiot anjir,1,0,0,0,12,52,0
401,rev 1  pilih ulama    kafir  munafik,1,0,0,1,11,36,0
402,menjaga kebersihan lingkungan  orang orang   melek  kewajibannya  buang sampah  berbicara   petugas kebersihannya,0,0,0,0,20,113,0
403,sejuk gila  kantor kulit buaya,0,0,0,0,6,30,0
404,ooo   biasalah kena seimbang    nakal  kucing  anjing  abang     dark side  bright side  chill   sosial  kalai   pelengkap haha k bang selamat maju jaya  terjawab   terima kasih,0,0,0,0,47,177,0
405,permasalahan      solusi 2019 ganti presiden    berdampak signifikan sekurang nya   mengobati  mencegah penyakit  be ambah parah,1,0,0,1,27,128,0
406,gampang kak  buka handphone buka browser ketik budaya palembang silakan menikmati pembelajaran  gratis,0,0,0,0,15,102,0
407,segerombol onta  mengakui membela umat    mata  kepentingan politik praktis tuan guru bajang   demokratis  mementingkan umat  berpikiran modern salut untukmu tuan guru bajang,0,0,0,0,31,174,0
408,culun mending kampung jess,1,0,0,0,4,26,0
409,goyangan jilboobs mantap  nih hyper kontol     squi                              menonton live nya besok,0,0,0,0,45,104,0
410,islam  indonesia   islam nusantara islam    modifikasi  rupa  masuk  budaya indonesia  beragam islam nusantara  islam  toleran,0,0,0,0,27,126,0
411,presiden aspek indonesia mbak   anti investasi asing   berubah  invasi asing  kewajiban   warga negara  melawannya,0,0,0,0,23,114,0
412,09 15  indonesia  barat kepala unit binaan masyarakat inspektur polisi  mt hutasoit melaksanakan sambang   pesan pesan keamanan  ketertiban masyarakat  pilihan gubernur  pilihan kepala daerah 2018  karyawan bank rakyat indonesia ranting muara damenra silit  kawan kawan  desa hutanagodang kecamatan muara kabupaten tap utara,0,0,0,3,53,324,0
413,kalimantan   tujuan  batu bara nya  keruk listriknya megap megap,0,0,0,0,13,64,0
414,fardu kifayah  berhukum wajib  ajaran islam  pemilihan presiden    utusan  kalangan santri  disokong ulama  maju memimpin negeri,0,0,0,0,25,128,0
415,ha  bangkai  nih truk,1,0,0,0,6,21,0
416,nahdliyin  setop penghinaan  maruf amin,0,0,0,0,7,39,0
417,cebong kampret  onta   bersinggungan  laut,1,0,0,0,9,42,0
418,risa   pulang  pelatihan   iris hazel miliknya menangkap siluet  gadis gadis   asing    risa temui gadis    radio tempatnya tinggal       r,0,0,0,0,38,139,0
419,haha orang gila berbicara cak     micin biar otak  encer cong mengomong  ngawur muslim   muslim silit tau babi,1,0,0,0,25,110,0
420,coba mengaca  introspeksi  keluarga    pakai hijab komunis  otak dipakai    prope iya orang,1,0,0,0,21,91,0
421,muhammadiyah inggris jalin kerja  pengendalian ekstremisme,0,0,0,0,7,58,0
422,neraka terkena bom  surga      orang  muka bumi   goku,0,0,0,0,17,54,0
423,bot   ih liebe ih a inya     bot kasih ipad  barusan mencemplung  jamban kuda     xa2 xcc xaf xcd xa1     xa2 xcc xaf xcd xa1,0,0,0,0,39,125,0
424,copot darmin nasution menteri perekonomian perekonomian bodoh  turunkan daya beli  menjabat,1,0,0,0,13,91,0
425,bodoh  anjir bodoh tertawa gue tertawa astagfirullah humor banget  ,0,0,0,0,12,67,0
426,matamu picek cuk norak lihat prestasi  jokowi  nguoblokkk tolol,1,0,0,0,11,63,0
427,berhasil penjarakan ahok alumni 212 pendukung rizieq  lengserkan jokowi  lebaran,1,0,0,1,12,80,0
428,coba dedengkot jin  terang   ulama saudi  rilis  publik  akidah jin contoh jin  anggap kafir pemeluk kristen hindu buddha      peluang masuk surga     fatwa  saudi jin adal,0,0,0,0,42,172,0
429,sepe i hujan lebat  langit   gelap gelita  guruh  a kilat  menyumbat jarinya   telinga    mendengar suara petir  ranah  takut mati masakan   terlepas  allah me,0,0,0,0,39,159,0
430,cerdas  konseptual,0,0,0,0,3,18,0
431,namaku  yoon     x94gi  ucapan terputus seiring  menyergap mata   mengantuk    gigit bibirnya ragu    menggapai gelas    meminum  wine  ditinggal,0,0,0,0,37,145,0
432,bismillah melayu raya tanah melayu   nama   dengar     kaji   jajahan tanah melayu   thread    kupaskan serba   bani jawi,0,0,0,0,33,121,0
433,nak kawin nih kena simpan duit ilmu agama kena   benda kena   senang cerita,0,0,0,0,17,75,0
434,aduh lucu banget adik kelas gue pas  laporan  bang    field trip  taman safari heran  menyebut 1 nama temannya   arisan  keluarganya  bawa 1 sekolahan  tai arisan,0,0,0,2,37,162,0
435,mainnya anjing,0,0,0,0,2,14,0
436,kehebatan  kearifan suku badui hutan  terjaga budaya  nafas kehidupan  hidup  menjaga keseimbangan alam,0,0,0,0,18,103,0
437,ya iyalah giliran    ramai  membela  pas idol mati  sedih doang  diserbu gila gilaan  sarap  ya maaf,0,0,0,0,25,100,0
438,bersabar berdoa usaha ikhtiar mudah mudahan bentar  2019 ganti presiden  pakai sontekan  pakai plonga plongo,1,0,0,1,18,108,0
439,umat islam    maksud front pembela islam hati   muslim  penista islam bajingan   muslim   berbuat onar pengecut lari     mesum   islam   islam giliran mesum   islam berbuat onar  islam,1,0,0,0,46,184,0
440,warga semarang prihatin kontroversi puisi gus mus,0,0,0,0,7,49,0
441,celeng nya bang acon susah banget        xa,1,0,0,0,14,43,0
442,cari musuh dasar peranakan cebong kampret,1,0,0,0,6,41,0
443,setuju dewan perwakilan rakyat menteri   pejabat negara wajib dipotong 50  presiden  pegawai negeri sipil dipotong  pegawai swasta  dipotong,0,0,0,1,24,140,0
